Dates,Temperature_(Celsius),Pressure_(hPa),Wind_Speed_(m/s),Wind_Direction,Relative_Humidity_(%)
2011-01-06 06:00,,,,,
2011-01-06 07:00,,,,,
2011-01-06 08:00,,,,,
2011-01-06 09:00,,,,,
2011-01-06 10:00,,,,,
2011-01-06 11:00,,,,,
2011-01-06 12:00,,,,,
2011-01-06 13:00,,,,,
2011-01-06 14:00,,,,,
2011-01-06 15:00,,,,,
2011-01-06 16:00,,,,,
2011-01-06 17:00,,,,,
2011-01-06 18:00,,,,,
2011-01-06 19:00,,,,,
2011-01-06 20:00,,,,,
2011-01-06 21:00,,,,,
2011-01-06 22:00,,,,,
2011-01-06 23:00,,,,,
2011-01-07 00:00,,,,,
2011-01-07 01:00,,,,,
2011-01-07 02:00,,,,,
2011-01-07 03:00,,,,,
2011-01-07 04:00,,,,,
2011-01-07 05:00,,,,,
2011-01-07 06:00,,,,,
2011-01-07 07:00,,,,,
2011-01-07 08:00,,,,,
2011-01-07 09:00,,,,,
2011-01-07 10:00,,,,,
2011-01-07 11:00,,,,,
2011-01-07 12:00,,,,,
2011-01-07 13:00,,,,,
2011-01-07 14:00,,,,,
2011-01-07 15:00,,,,,
2011-01-07 16:00,,,,,
2011-01-07 17:00,,,,,
2011-01-07 18:00,,,,,
2011-01-07 19:00,,,,,
2011-01-07 20:00,,,,,
2011-01-07 21:00,,,,,
2011-01-07 22:00,,,,,
2011-01-07 23:00,,,,,
2011-01-08 00:00,,,,,
2011-01-08 01:00,,,,,
2011-01-08 02:00,,,,,
2011-01-08 03:00,,,,,
2011-01-08 04:00,,,,,
2011-01-08 05:00,,,,,
2011-01-08 06:00,,,,,
2011-01-08 07:00,,,,,
2011-01-08 08:00,,,,,
2011-01-08 09:00,,,,,
2011-01-08 10:00,,,,,
2011-01-08 11:00,,,,,
2011-01-08 12:00,,,,,
2011-01-08 13:00,,,,,
2011-01-08 14:00,,,,,
2011-01-08 15:00,,,,,
2011-01-08 16:00,,,,,
2011-01-08 17:00,,,,,
2011-01-08 18:00,,,,,
2011-01-08 19:00,,,,,
2011-01-08 20:00,,,,,
2011-01-08 21:00,,,,,
2011-01-08 22:00,,,,,
2011-01-08 23:00,,,,,
2011-01-09 00:00,,,,,
2011-01-09 01:00,,,,,
2011-01-09 02:00,,,,,
2011-01-09 03:00,,,,,
2011-01-09 04:00,,,,,
2011-01-09 05:00,,,,,
2011-01-09 06:00,,,,,
2011-01-09 07:00,,,,,
2011-01-09 08:00,,,,,
2011-01-09 09:00,,,,,
2011-01-09 10:00,,,,,
2011-01-09 11:00,,,,,
2011-01-09 12:00,,,,,
2011-01-09 13:00,,,,,
2011-01-09 14:00,,,,,
2011-01-09 15:00,,,,,
2011-01-09 16:00,,,,,
2011-01-09 17:00,,,,,
2011-01-09 18:00,,,,,
2011-01-09 19:00,,,,,
2011-01-09 20:00,,,,,
2011-01-09 21:00,,,,,
2011-01-09 22:00,,,,,
2011-01-09 23:00,,,,,
2011-01-10 00:00,,,,,
2011-01-10 01:00,,,,,
2011-01-10 02:00,,,,,
2011-01-10 03:00,,,,,
2011-01-10 04:00,,,,,
2011-01-10 05:00,,,,,
2011-01-10 06:00,,,,,
2011-01-10 07:00,,,,,
2011-01-10 08:00,,,,,
2011-01-10 09:00,,,,,
2011-01-10 10:00,,,,,
2011-01-10 11:00,,,,,
2011-01-10 12:00,,,,,
2011-01-10 13:00,,,,,
2011-01-10 14:00,,,,,
2011-01-10 15:00,,,,,
2011-01-10 16:00,,,,,
2011-01-10 17:00,,,,,
2011-01-10 18:00,,,,,
2011-01-10 19:00,,,,,
2011-01-10 20:00,,,,,
2011-01-10 21:00,,,,,
2011-01-10 22:00,,,,,
2011-01-10 23:00,,,,,
2011-01-11 00:00,,,,,
2011-01-11 01:00,,,,,
2011-01-11 02:00,,,,,
2011-01-11 03:00,,,,,
2011-01-11 04:00,,,,,
2011-01-11 05:00,,,,,
2011-01-11 06:00,,,,,
2011-01-11 07:00,,,,,
2011-01-11 08:00,,,,,
2011-01-11 09:00,,,,,
2011-01-11 10:00,,,,,
2011-01-11 11:00,,,,,
2011-01-11 12:00,,,,,
2011-01-11 13:00,,,,,
2011-01-11 14:00,,,,,
2011-01-11 15:00,,,,,
2011-01-11 16:00,,,,,
2011-01-11 17:00,,,,,
2011-01-11 18:00,,,,,
2011-01-11 19:00,,,,,
2011-01-11 20:00,,,,,
2011-01-11 21:00,,,,,
2011-01-11 22:00,,,,,
2011-01-11 23:00,,,,,
2011-01-12 00:00,,,,,
2011-01-12 01:00,,,,,
2011-01-12 02:00,,,,,
2011-01-12 03:00,,,,,
2011-01-12 04:00,,969.9,,,78.0
2011-01-12 05:00,,969.5,6.0,206.0,78.9
2011-01-12 06:00,,969.4,5.6,206.0,78.0
2011-01-12 07:00,,969.3,5.4,225.0,77.0
2011-01-12 08:00,,969.2,5.0,201.0,73.0
2011-01-12 09:00,,968.8,4.6,202.0,78.4
2011-01-12 10:00,,968.6,4.1,214.0,77.1
2011-01-12 11:00,,968.2,4.7,231.0,67.0
2011-01-12 12:00,,968.0,3.4,217.0,72.3
2011-01-12 13:00,,967.5,4.2,230.0,69.0
2011-01-12 14:00,,967.4,4.3,226.0,76.0
2011-01-12 15:00,,966.8,4.3,215.0,78.0
2011-01-12 16:00,,966.5,4.3,214.0,79.0
2011-01-12 17:00,,966.2,5.4,212.0,79.2
2011-01-12 18:00,,966.1,4.5,214.0,79.0
2011-01-12 19:00,,965.9,5.1,230.0,82.0
2011-01-12 20:00,,965.9,5.1,216.0,80.0
2011-01-12 21:00,,965.8,5.1,204.0,83.0
2011-01-12 22:00,,965.8,4.2,207.0,78.9
2011-01-12 23:00,,965.5,5.3,215.0,80.0
2011-01-13 00:00,,965.5,4.0,222.0,78.9
2011-01-13 01:00,,965.5,1.2,188.0,77.0
2011-01-13 02:00,,965.5,0.2,90.0,85.0
2011-01-13 03:00,,965.6,0.1,217.0,75.1
2011-01-13 04:00,,965.8,0.3,124.0,66.0
2011-01-13 05:00,,966.3,0.1,109.0,63.6
2011-01-13 06:00,,966.6,0.0,0.0,65.0
2011-01-13 07:00,,966.8,1.9,244.0,64.0
2011-01-13 08:00,,967.2,0.0,0.0,55.5
2011-01-13 09:00,,967.7,0.2,59.0,56.0
2011-01-13 10:00,,967.9,0.4,38.0,51.0
2011-01-13 11:00,,968.3,0.1,55.0,48.0
2011-01-13 12:00,,968.6,0.3,94.0,51.0
2011-01-13 13:00,,968.9,1.0,137.0,51.4
2011-01-13 14:00,,969.3,1.2,123.0,54.0
2011-01-13 15:00,,969.7,1.8,142.0,60.3
2011-01-13 16:00,,970.4,2.6,96.0,67.0
2011-01-13 17:00,,971.2,2.3,98.0,71.4
2011-01-13 18:00,,971.7,1.9,88.0,66.2
2011-01-13 19:00,,972.4,0.3,142.0,58.0
2011-01-13 20:00,,972.9,1.6,184.0,79.0
2011-01-13 21:00,,973.4,1.3,184.0,74.0
2011-01-13 22:00,,973.9,1.6,208.0,78.6
2011-01-13 23:00,,974.4,1.4,218.0,56.0
2011-01-14 00:00,,974.7,2.2,215.0,63.0
2011-01-14 01:00,,975.0,2.0,203.0,73.0
2011-01-14 02:00,,975.2,2.7,159.0,74.0
2011-01-14 03:00,,975.6,4.7,165.0,69.9
2011-01-14 04:00,,975.8,4.7,175.0,75.0
2011-01-14 05:00,,976.1,4.0,168.0,62.0
2011-01-14 06:00,,976.6,0.8,159.0,72.0
2011-01-14 07:00,,976.9,0.5,136.0,73.0
2011-01-14 08:00,,977.2,0.2,358.0,82.5
2011-01-14 09:00,,977.3,0.1,264.0,72.0
2011-01-14 10:00,,977.3,0.4,8.0,76.0
2011-01-14 11:00,,977.5,0.3,31.0,68.0
2011-01-14 12:00,,977.3,1.4,15.0,68.0
2011-01-14 13:00,,977.3,1.1,344.0,65.0
2011-01-14 14:00,,977.1,0.4,67.0,64.0
2011-01-14 15:00,,976.9,0.8,37.0,65.5
2011-01-14 16:00,,976.8,0.2,92.0,67.2
2011-01-14 17:00,,976.7,0.1,142.0,60.0
2011-01-14 18:00,,976.5,0.4,166.0,73.0
2011-01-14 19:00,,976.5,0.3,91.0,64.7
2011-01-14 20:00,,976.5,0.7,169.0,76.2
2011-01-14 21:00,,976.4,0.3,216.0,67.6
2011-01-14 22:00,,976.3,1.9,209.0,81.3
2011-01-14 23:00,,976.0,3.7,204.0,78.0
2011-01-15 00:00,,975.6,4.6,215.0,76.0
2011-01-15 01:00,,975.4,5.4,223.0,76.8
2011-01-15 02:00,,975.2,4.4,198.0,68.0
2011-01-15 03:00,,975.1,3.6,205.0,76.0
2011-01-15 04:00,,974.5,6.3,182.0,77.0
2011-01-15 05:00,,974.3,7.6,177.0,79.0
2011-01-15 06:00,,974.3,6.0,188.0,80.8
2011-01-15 07:00,,973.8,5.6,210.0,81.1
2011-01-15 08:00,,973.6,5.1,231.0,76.2
2011-01-15 09:00,,973.5,0.8,82.0,87.0
2011-01-15 10:00,,973.4,2.0,72.0,89.0
2011-01-15 11:00,,973.7,2.0,69.0,96.9
2011-01-15 12:00,,974.3,3.1,66.0,88.3
2011-01-15 13:00,,974.4,3.5,54.0,89.0
2011-01-15 14:00,,974.6,3.3,40.0,88.1
2011-01-15 15:00,,975.1,1.7,141.0,85.0
2011-01-15 16:00,,975.4,2.8,125.0,85.0
2011-01-15 17:00,,975.7,3.4,84.0,78.0
2011-01-15 18:00,,975.7,3.2,82.0,73.0
2011-01-15 19:00,,975.8,2.4,69.0,71.2
2011-01-15 20:00,,975.8,2.6,34.0,68.0
2011-01-15 21:00,,975.8,3.0,29.0,68.0
2011-01-15 22:00,,975.6,3.0,29.0,66.0
2011-01-15 23:00,,975.4,2.3,11.0,73.0
2011-01-16 00:00,,975.7,1.3,6.0,75.2
2011-01-16 01:00,,975.9,0.8,322.0,81.0
2011-01-16 02:00,,975.8,2.3,222.0,88.0
2011-01-16 03:00,,976.1,1.6,214.0,84.0
2011-01-16 04:00,,976.3,2.0,197.0,72.0
2011-01-16 05:00,,976.7,3.0,182.0,77.0
2011-01-16 06:00,,976.9,0.2,192.0,77.0
2011-01-16 07:00,,977.1,2.2,128.0,77.0
2011-01-16 08:00,,977.4,3.0,103.0,72.0
2011-01-16 09:00,,977.6,3.1,104.0,73.0
2011-01-16 10:00,,978.0,2.5,130.0,70.4
2011-01-16 11:00,,978.1,2.6,116.0,73.0
2011-01-16 12:00,,978.3,4.1,116.0,70.4
2011-01-16 13:00,,978.2,4.7,120.0,72.0
2011-01-16 14:00,,978.3,4.4,112.0,71.6
2011-01-16 15:00,,978.3,2.9,123.0,76.0
2011-01-16 16:00,,978.4,3.2,113.0,70.0
2011-01-16 17:00,,978.7,2.6,110.0,74.2
2011-01-16 18:00,,979.0,2.4,101.0,71.0
2011-01-16 19:00,,979.1,1.9,158.0,74.7
2011-01-16 20:00,,979.3,2.5,169.0,73.0
2011-01-16 21:00,,979.5,2.4,171.0,76.0
2011-01-16 22:00,,979.7,2.3,166.0,74.0
2011-01-16 23:00,,980.0,2.3,180.0,79.0
2011-01-17 00:00,,980.2,1.7,150.0,80.4
2011-01-17 01:00,,980.4,1.8,112.0,87.0
2011-01-17 02:00,,980.5,2.9,108.0,85.0
2011-01-17 03:00,,980.8,1.9,88.0,84.0
2011-01-17 04:00,,981.0,2.4,117.0,81.0
2011-01-17 05:00,,981.5,3.4,98.0,83.3
2011-01-17 06:00,,981.7,3.1,102.0,83.0
2011-01-17 07:00,,981.8,4.2,102.0,82.0
2011-01-17 08:00,,982.0,4.5,95.0,80.0
2011-01-17 09:00,,982.1,3.8,100.0,80.0
2011-01-17 10:00,,982.2,3.7,105.0,76.5
2011-01-17 11:00,,982.2,1.9,167.0,78.0
2011-01-17 12:00,,982.4,1.5,131.0,79.8
2011-01-17 13:00,,982.5,1.3,146.0,71.0
2011-01-17 14:00,,982.2,1.0,156.0,70.6
2011-01-17 15:00,,982.2,1.5,175.0,76.6
2011-01-17 16:00,,982.1,0.9,182.0,79.0
2011-01-17 17:00,,982.0,0.6,173.0,73.7
2011-01-17 18:00,,982.0,0.5,111.0,71.0
2011-01-17 19:00,,982.0,0.6,104.0,66.0
2011-01-17 20:00,,981.9,1.0,84.0,72.0
2011-01-17 21:00,,981.8,1.5,53.0,67.0
2011-01-17 22:00,,981.6,1.3,52.0,72.9
2011-01-17 23:00,,981.5,1.7,33.0,76.0
2011-01-18 00:00,,981.4,1.8,39.0,73.0
2011-01-18 01:00,,981.3,0.2,78.0,71.0
2011-01-18 02:00,,981.2,1.0,43.0,77.0
2011-01-18 03:00,,981.1,1.3,22.0,78.2
2011-01-18 04:00,,981.1,1.6,4.0,84.0
2011-01-18 05:00,,981.0,1.3,20.0,86.4
2011-01-18 06:00,,980.9,1.4,14.0,89.0
2011-01-18 07:00,,980.8,1.3,326.0,96.0
2011-01-18 08:00,,980.8,0.5,334.0,96.6
2011-01-18 09:00,,980.7,0.0,0.0,95.0
2011-01-18 10:00,,980.6,0.0,0.0,89.2
2011-01-18 11:00,,980.4,0.0,0.0,89.0
2011-01-18 12:00,,980.4,0.0,0.0,88.0
2011-01-18 13:00,,980.1,0.0,0.0,84.8
2011-01-18 14:00,,979.8,0.2,114.0,89.0
2011-01-18 15:00,,979.6,0.5,229.0,75.9
2011-01-18 16:00,,979.3,0.5,231.0,81.0
2011-01-18 17:00,,979.1,2.4,237.0,65.8
2011-01-18 18:00,,979.1,2.2,239.0,67.0
2011-01-18 19:00,,978.8,2.0,246.0,84.4
2011-01-18 20:00,,978.5,2.4,221.0,88.8
2011-01-18 21:00,,978.4,2.5,238.0,85.7
2011-01-18 22:00,,978.3,2.4,250.0,84.4
2011-01-18 23:00,,978.0,3.2,248.0,87.0
2011-01-19 00:00,,977.9,3.5,244.0,90.0
2011-01-19 01:00,,977.7,3.6,244.0,88.5
2011-01-19 02:00,,977.3,3.1,244.0,90.0
2011-01-19 03:00,-3.0,976.9,1.9,243.0,83.0
2011-01-19 04:00,-3.4,976.7,1.9,224.0,84.0
2011-01-19 05:00,-3.6,976.4,0.0,0.0,85.0
2011-01-19 06:00,-3.8,976.3,0.0,0.0,79.0
2011-01-19 07:00,-4.4,976.2,0.0,0.0,94.0
2011-01-19 08:00,-4.3,976.1,0.1,41.0,94.4
2011-01-19 09:00,-4.6,975.8,1.0,22.0,88.0
2011-01-19 10:00,-4.1,975.6,1.7,336.0,91.0
2011-01-19 11:00,-3.7,975.4,0.8,22.0,88.2
2011-01-19 12:00,-4.3,975.4,1.4,191.0,94.0
2011-01-19 13:00,-4.9,975.1,4.0,182.0,95.4
2011-01-19 14:00,-4.8,974.9,3.9,192.0,94.0
2011-01-19 15:00,-4.9,974.5,3.8,212.0,87.0
2011-01-19 16:00,-4.2,974.1,5.6,191.0,91.0
2011-01-19 17:00,-3.9,974.1,5.8,184.0,80.0
2011-01-19 18:00,-4.5,973.7,7.3,175.0,75.0
2011-01-19 19:00,-4.5,973.5,7.2,182.0,77.0
2011-01-19 20:00,-4.4,973.4,8.1,184.0,74.4
2011-01-19 21:00,-4.8,972.8,9.5,177.0,76.0
2011-01-19 22:00,-5.3,972.5,9.5,176.0,68.0
2011-01-19 23:00,-5.2,972.7,9.2,174.0,75.0
2011-01-20 00:00,-5.3,972.0,9.6,175.0,76.0
2011-01-20 01:00,-5.4,971.9,8.3,177.0,78.0
2011-01-20 02:00,-6.2,971.9,5.7,194.0,79.3
2011-01-20 03:00,-6.2,971.3,6.1,186.0,79.0
2011-01-20 04:00,-6.5,971.4,4.5,199.0,78.0
2011-01-20 05:00,-5.4,971.2,2.0,211.0,72.0
2011-01-20 06:00,-5.1,971.2,1.5,147.0,73.0
2011-01-20 07:00,-5.6,971.2,3.0,205.0,73.0
2011-01-20 08:00,-5.6,971.1,4.8,174.0,65.0
2011-01-20 09:00,-7.0,970.8,5.1,190.0,76.0
2011-01-20 10:00,-7.2,970.3,6.8,185.0,78.0
2011-01-20 11:00,-7.1,970.4,5.5,185.0,83.0
2011-01-20 12:00,-7.0,970.4,5.3,187.0,82.7
2011-01-20 13:00,-7.0,970.2,5.2,187.0,80.0
2011-01-20 14:00,-6.5,969.9,3.4,209.0,79.0
2011-01-20 15:00,-5.8,969.8,3.7,209.0,78.0
2011-01-20 16:00,-5.8,969.6,3.8,219.0,74.0
2011-01-20 17:00,-5.0,969.4,1.9,195.0,78.0
2011-01-20 18:00,-5.3,969.3,5.0,206.0,74.0
2011-01-20 19:00,-5.1,969.2,4.3,214.0,76.3
2011-01-20 20:00,-4.8,969.2,4.1,221.0,78.1
2011-01-20 21:00,-4.6,969.0,3.3,217.0,78.0
2011-01-20 22:00,-4.5,968.9,3.4,240.0,74.0
2011-01-20 23:00,-4.5,968.6,3.3,239.0,74.0
2011-01-21 00:00,-4.7,968.5,3.8,236.0,72.5
2011-01-21 01:00,-4.7,968.5,2.7,244.0,75.0
2011-01-21 02:00,-4.6,968.3,2.8,246.0,69.0
2011-01-21 03:00,-5.1,968.1,2.7,228.0,63.0
2011-01-21 04:00,-5.2,968.2,0.0,0.0,65.0
2011-01-21 05:00,-5.6,968.0,0.0,0.0,73.7
2011-01-21 06:00,-5.9,968.1,0.0,0.0,73.0
2011-01-21 07:00,-6.4,968.3,0.0,0.0,83.0
2011-01-21 08:00,-6.8,968.4,0.4,38.0,82.7
2011-01-21 09:00,-6.7,968.3,0.1,44.0,76.0
2011-01-21 10:00,-5.7,968.2,0.8,51.0,62.0
2011-01-21 11:00,-5.3,968.2,0.8,80.0,74.0
2011-01-21 12:00,-4.9,968.0,0.8,176.0,73.0
2011-01-21 13:00,-4.1,968.0,0.4,83.0,71.6
2011-01-21 14:00,-3.8,968.1,0.7,98.0,71.0
2011-01-21 15:00,-2.5,967.9,0.2,145.0,69.0
2011-01-21 16:00,-2.6,967.8,0.4,156.0,66.0
2011-01-21 17:00,-2.3,967.6,0.6,184.0,70.9
2011-01-21 18:00,-4.1,967.7,2.5,201.0,83.3
2011-01-21 19:00,-4.0,967.8,2.7,206.0,85.0
2011-01-21 20:00,-3.5,967.7,2.8,192.0,80.0
2011-01-21 21:00,-3.3,967.7,3.1,192.0,82.0
2011-01-21 22:00,-3.1,967.7,1.8,212.0,79.9
2011-01-21 23:00,-3.5,967.6,2.3,217.0,84.0
2011-01-22 00:00,-3.7,967.5,2.7,216.0,79.0
2011-01-22 01:00,-3.9,967.5,2.7,228.0,86.0
2011-01-22 02:00,-3.6,967.3,3.0,201.0,85.0
2011-01-22 03:00,-3.4,967.2,2.7,184.0,81.3
2011-01-22 04:00,-3.4,967.2,2.8,174.0,83.0
2011-01-22 05:00,-3.7,967.3,1.9,215.0,85.8
2011-01-22 06:00,-3.4,967.5,1.0,218.0,84.0
2011-01-22 07:00,-3.8,967.5,0.9,215.0,87.0
2011-01-22 08:00,-3.7,967.5,0.0,0.0,81.0
2011-01-22 09:00,-3.0,967.5,0.0,0.0,76.0
2011-01-22 10:00,-3.6,967.4,0.0,0.0,80.0
2011-01-22 11:00,-3.3,967.5,0.0,0.0,74.0
2011-01-22 12:00,-2.2,967.4,0.0,0.0,67.0
2011-01-22 13:00,-1.0,967.2,0.2,152.0,68.1
2011-01-22 14:00,-1.0,967.1,0.3,162.0,69.0
2011-01-22 15:00,-1.8,966.9,0.9,174.0,76.6
2011-01-22 16:00,-2.4,966.9,1.2,163.0,74.0
2011-01-22 17:00,-1.7,966.9,0.7,172.0,69.2
2011-01-22 18:00,-1.4,966.8,0.4,185.0,67.0
2011-01-22 19:00,-2.2,966.7,0.7,212.0,68.0
2011-01-22 20:00,-1.9,966.6,0.6,196.0,68.0
2011-01-22 21:00,-3.7,966.4,2.7,229.0,86.1
2011-01-22 22:00,-3.5,966.3,3.0,229.0,82.0
2011-01-22 23:00,-3.6,966.2,3.1,215.0,80.0
2011-01-23 00:00,-3.5,966.1,2.5,228.0,76.0
2011-01-23 01:00,-2.7,966.0,0.9,240.0,66.0
2011-01-23 02:00,-2.5,965.8,0.5,242.0,63.0
2011-01-23 03:00,-3.4,965.7,1.1,250.0,70.0
2011-01-23 04:00,-3.9,965.7,2.1,235.0,76.0
2011-01-23 05:00,-4.4,965.6,1.3,220.0,76.0
2011-01-23 06:00,-6.1,965.7,0.5,84.0,100.0
2011-01-23 07:00,-6.2,965.8,1.8,70.0,98.0
2011-01-23 08:00,-5.9,965.7,1.0,36.0,96.4
2011-01-23 09:00,-6.7,965.6,0.2,64.0,95.0
2011-01-23 10:00,-6.8,965.4,1.5,207.0,94.0
2011-01-23 11:00,-7.9,965.3,2.9,216.0,92.5
2011-01-23 12:00,-7.8,965.3,1.9,216.0,93.0
2011-01-23 13:00,-7.7,965.2,3.1,217.0,94.0
2011-01-23 14:00,-7.4,965.2,1.8,205.0,92.6
2011-01-23 15:00,-7.5,965.1,3.1,203.0,94.0
2011-01-23 16:00,-7.3,964.9,3.6,208.0,93.8
2011-01-23 17:00,-7.3,965.0,3.4,207.0,94.0
2011-01-23 18:00,-7.0,964.8,2.9,202.0,93.0
2011-01-23 19:00,-7.5,965.0,3.2,223.0,94.0
2011-01-23 20:00,-7.2,965.0,3.3,226.0,93.0
2011-01-23 21:00,-6.2,965.0,2.1,218.0,90.2
2011-01-23 22:00,-6.7,965.1,1.1,232.0,93.0
2011-01-23 23:00,-7.6,965.0,3.3,229.0,90.0
2011-01-24 00:00,-6.1,965.1,0.1,147.0,85.0
2011-01-24 01:00,-6.5,964.9,0.3,160.0,85.5
2011-01-24 02:00,-7.1,964.9,1.6,217.0,89.0
2011-01-24 03:00,-7.6,964.9,1.9,220.0,92.0
2011-01-24 04:00,-7.6,965.1,2.6,226.0,94.0
2011-01-24 05:00,-7.2,965.2,1.1,221.0,90.0
2011-01-24 06:00,-8.3,965.5,0.4,98.0,80.6
2011-01-24 07:00,-10.4,965.6,0.8,143.0,96.1
2011-01-24 08:00,-9.5,965.7,0.5,98.0,96.0
2011-01-24 09:00,-10.4,965.7,0.4,64.0,89.0
2011-01-24 10:00,-9.1,965.8,0.1,344.0,72.0
2011-01-24 11:00,-9.3,965.8,0.4,339.0,62.0
2011-01-24 12:00,-8.4,966.0,0.4,113.0,56.7
2011-01-24 13:00,-8.7,965.9,0.5,66.0,58.0
2011-01-24 14:00,-8.3,965.9,0.4,91.0,58.0
2011-01-24 15:00,-7.8,965.9,0.7,119.0,66.0
2011-01-24 16:00,-6.9,965.9,0.6,75.0,65.0
2011-01-24 17:00,-6.4,966.0,0.9,64.0,66.0
2011-01-24 18:00,-6.2,966.2,0.9,108.0,69.0
2011-01-24 19:00,-7.3,966.3,2.2,182.0,78.9
2011-01-24 20:00,-7.3,966.7,2.9,194.0,85.1
2011-01-24 21:00,-6.9,966.8,2.7,190.0,85.3
2011-01-24 22:00,-7.0,967.1,2.1,208.0,84.0
2011-01-24 23:00,-6.9,967.2,1.8,209.0,85.0
2011-01-25 00:00,-7.2,967.4,1.9,222.0,82.2
2011-01-25 01:00,-7.0,967.5,2.1,185.0,80.0
2011-01-25 02:00,-7.7,967.6,2.0,98.0,91.9
2011-01-25 03:00,-7.9,967.8,0.1,12.0,91.0
2011-01-25 04:00,-8.4,968.0,0.1,70.0,95.0
2011-01-25 05:00,-8.3,968.2,0.0,0.0,90.7
2011-01-25 06:00,-9.4,968.5,1.7,92.0,84.0
2011-01-25 07:00,-10.0,968.8,1.5,97.0,80.4
2011-01-25 08:00,-10.1,969.2,2.5,106.0,80.0
2011-01-25 09:00,-9.9,969.2,2.2,105.0,78.0
2011-01-25 10:00,-9.2,969.2,1.5,142.0,74.0
2011-01-25 11:00,-8.8,969.4,0.9,144.0,70.4
